,feature,importance
6187,HC03_VC160_493,0.0
6188,HC03_VC160_494,0.0
6189,HC03_VC160_496,0.0
6190,HC03_VC160_497,0.0
6191,HC03_VC160_499,0.0
6192,HC03_VC160_500,0.0
6193,HC03_VC160_501,0.0
6194,HC03_VC160_502,0.0
6195,HC03_VC160_503,0.0
6196,HC03_VC160_504,0.0
6197,HC03_VC160_505,0.0
6198,HC03_VC160_508,2.651758542099092e-07
6199,HC03_VC160_509,0.0
6200,HC03_VC160_510,0.0
6201,HC03_VC160_513,0.0
6202,HC03_VC160_516,0.0
6203,HC03_VC160_519,0.0
6204,HC03_VC160_523,0.0
6205,HC03_VC160_528,0.0
6206,HC03_VC160_531,0.0
6207,HC03_VC160_532,0.0
6208,HC03_VC160_533,0.0
6209,HC03_VC160_539,0.0
6210,HC03_VC160_542,0.0
6211,HC03_VC160_546,0.0
6212,HC03_VC160_548,0.0
6213,HC03_VC160_554,0.0
6214,HC03_VC160_560,0.0
6215,HC03_VC160_566,0.0
6216,HC03_VC160_568,0.0
6217,HC03_VC160_569,0.0
6218,HC03_VC160_570,0.0
6219,HC03_VC160_581,0.0
6220,HC03_VC160_588,0.0
6221,HC03_VC160_589,0.0
6222,HC03_VC160_591,0.0
6223,HC03_VC160_592,0.0
6224,HC03_VC160_593,0.0
6225,HC03_VC160_594,0.0
6226,HC03_VC160_596,0.0
6227,HC03_VC160_597,2.2174108549350448e-10
6228,HC03_VC160_605,0.0
6229,HC03_VC160_606,0.0
6230,HC03_VC160_607,0.0
6231,HC03_VC160_609,0.0
6232,HC03_VC160_610,0.0
6233,HC03_VC160_612,0.0
6234,HC03_VC160_616,0.0
6235,HC03_VC160_618,0.0
6236,HC03_VC160_627,0.0
6237,HC03_VC160_629,0.0
6238,HC03_VC160_630,0.0
6239,HC03_VC160_632,0.0
6240,HC03_VC160_633,0.0
6241,HC03_VC160_634,0.0
6242,HC03_VC160_635,6.423063583955281e-08
6243,HC03_VC160_639,0.0
6244,HC03_VC160_642,0.0
6245,HC03_VC160_644,0.0
6246,HC03_VC160_648,0.0
6247,HC03_VC160_649,0.0
6248,HC03_VC160_651,0.0
6249,HC03_VC160_658,0.0
6250,HC03_VC160_664,4.417782299475115e-07
6251,HC03_VC160_666,0.0
6252,HC03_VC160_670,0.0
6253,HC03_VC160_672,0.0
6254,HC03_VC160_674,0.0
6255,HC03_VC160_675,0.0
6256,HC03_VC160_679,0.0
6257,HC03_VC160_680,0.0
6258,HC03_VC160_681,0.0
6259,HC03_VC160_682,0.0
6260,HC03_VC160_683,0.0
6261,HC03_VC160_687,0.0
6262,HC03_VC160_695,0.0
6263,HC03_VC160_699,0.0
6264,HC03_VC160_701,0.0
6265,HC03_VC160_704,0.0
6266,HC03_VC160_706,0.0
6267,HC03_VC160_707,0.0
6268,HC03_VC160_708,0.0
6269,HC03_VC160_716,0.0
6270,HC03_VC160_717,0.0
6271,HC03_VC160_727,0.0
6272,HC03_VC160_731,0.0
6273,HC03_VC160_733,0.0
6274,HC03_VC160_735,0.0
6275,HC03_VC160_741,0.0
6276,HC03_VC160_743,0.0
6277,HC03_VC160_744,0.0
6278,HC03_VC160_750,0.0
6279,HC03_VC160_752,0.0
6280,HC03_VC160_756,0.0
6281,HC03_VC160_758,0.0
6282,HC03_VC160_760,0.0
6283,HC03_VC160_764,0.0
6284,HC03_VC160_769,0.0
6285,HC03_VC160_774,0.0
6286,HC03_VC160_777,0.0
6287,HC03_VC160_788,0.0
6288,HC03_VC160_794,0.0
6289,HC03_VC160_796,0.0
6290,HC03_VC160_798,0.0
6291,HC03_VC160_803,0.0
6292,HC03_VC160_804,0.0
6293,HC03_VC160_811,0.0
6294,HC03_VC160_816,0.0
6295,HC03_VC160_817,0.0
6296,HC03_VC160_819,0.0
6297,HC03_VC160_821,0.0
6298,HC03_VC160_823,0.0
6299,HC03_VC160_829,0.0
6300,HC03_VC160_832,0.0
6301,HC03_VC160_835,0.0
6302,HC03_VC160_836,0.0
6303,HC03_VC160_837,0.0
6304,HC03_VC160_838,0.0
6305,HC03_VC160_843,0.0
6306,HC03_VC160_847,0.0
6307,HC03_VC160_852,0.0
6308,HC03_VC160_857,0.0
6309,HC03_VC160_858,0.0
6310,HC03_VC160_861,0.0
6311,HC03_VC160_864,0.0
6312,HC03_VC160_866,0.0
6313,HC03_VC160_867,0.0
6314,HC03_VC160_875,0.0
6315,HC03_VC160_879,0.0
6316,HC03_VC160_881,0.0
6317,HC03_VC160_883,0.0
6318,HC03_VC160_888,0.0
6319,HC03_VC160_890,0.0
6320,HC03_VC160_914,0.0
6321,HC03_VC160_917,0.0
6322,HC03_VC160_939,0.0
6323,HC03_VC160_958,0.0
6324,HC03_VC160_960,0.0
6325,HC03_VC160_981,0.0
6326,HC03_VC160_983,0.0
6327,HC03_VC160_987,0.0
6328,HC03_VC160_1007,0.0
6329,HC03_VC160_1016,0.0
6330,HC03_VC160_1024,0.0
6331,HC03_VC160_1027,0.0
6332,HC03_VC160_1030,0.0
6333,HC03_VC160_1032,0.0
6334,HC03_VC160_1049,0.0
6335,HC03_VC160_1059,0.0
6336,HC03_VC160_1069,0.0
6337,HC03_VC160_1086,0.0
6338,HC03_VC160_1095,0.0
6339,HC03_VC160_1099,0.0
6340,HC03_VC160_1108,0.0
6341,HC03_VC160_1128,0.0
6342,HC03_VC160_1133,0.0
6343,HC03_VC160_1161,0.0
6344,HC03_VC160_1168,0.0
6345,HC03_VC160_1171,0.0
6346,HC03_VC160_1174,0.0
6347,HC03_VC160_1178,0.0
6348,HC03_VC160_1201,0.0
6349,HC03_VC160_1204,0.0
6350,HC03_VC160_1212,0.0
6351,HC03_VC160_1217,0.0
6352,HC03_VC160_1218,0.0
6353,HC03_VC160_1219,0.0
6354,HC03_VC160_1229,0.0
6355,HC03_VC160_1232,0.0
6356,HC03_VC160_1243,0.0
6357,HC03_VC160_1247,0.0
6358,HC03_VC160_1251,0.0
6359,HC03_VC160_1265,0.0
6360,HC03_VC160_1270,0.0
6361,HC03_VC160_1280,0.0
6362,HC03_VC160_1309,0.0
6363,HC03_VC160_1312,0.0
6364,HC03_VC160_1316,0.0
6365,HC03_VC160_1335,0.0
6366,HC03_VC160_1340,0.0
6367,HC03_VC160_1344,0.0
6368,HC03_VC160_1362,0.0
6369,HC03_VC160_1364,1.1443095536491637e-09
6370,HC03_VC160_1366,0.0
6371,HC03_VC160_1377,0.0
6372,HC03_VC160_1387,0.0
6373,HC03_VC160_1389,0.0
6374,HC03_VC160_1395,0.0
6375,HC03_VC160_1396,7.606450510795014e-06
6376,HC03_VC160_1417,0.0
6377,HC03_VC160_1431,0.0
6378,HC03_VC160_1437,0.0
6379,HC03_VC160_1441,0.0
6380,HC03_VC160_1448,0.0
6381,HC03_VC160_1452,0.0
6382,HC03_VC160_1456,0.0
6383,HC03_VC160_1485,0.0
6384,HC03_VC160_1494,0.0
6385,HC03_VC160_1502,0.0
6386,HC03_VC160_1525,0.0
6387,HC03_VC160_1528,0.0
6388,HC03_VC160_1529,0.0
6389,HC03_VC160_1542,0.0
6390,HC03_VC160_1567,0.0
6391,HC03_VC160_1572,0.0
6392,HC03_VC160_1592,0.0
6393,HC03_VC160_1593,0.0
6394,HC03_VC160_1595,0.0
6395,HC03_VC160_1601,0.0
6396,HC03_VC160_1607,0.0
6397,HC03_VC160_1611,0.0
6398,HC03_VC160_1615,0.0
6399,HC03_VC160_1622,0.0
6400,HC03_VC160_1623,0.0
6401,HC03_VC160_1626,0.0
6402,HC03_VC160_1633,0.0
6403,HC03_VC160_1644,0.0
6404,HC03_VC160_1651,0.0
6405,HC03_VC160_1661,0.0
6406,HC03_VC160_1668,0.0
6407,HC03_VC160_1674,0.0
6408,HC03_VC160_1678,0.0
6409,HC03_VC160_1680,0.0
6410,HC03_VC160_1684,0.0
6411,HC03_VC160_1699,0.0
6412,HC03_VC160_1724,0.0
6413,HC03_VC160_1732,0.0
6414,HC03_VC160_1741,0.0
6415,HC03_VC160_1742,0.0
6416,HC03_VC160_1758,0.0
6417,HC03_VC160_1764,0.0
6418,HC03_VC160_1769,0.0
6419,HC03_VC160_1780,0.0
6420,HC03_VC160_1844,0.0
6421,HC03_VC160_1845,9.099758231339283e-08
6422,HC03_VC160_1876,0.0
6423,HC03_VC160_1888,0.0
6424,HC03_VC160_1952,0.0
6425,HC03_VC160_1987,0.0
6426,HC03_VC160_1997,0.0
6427,HC03_VC160_2058,0.0
6428,HC03_VC160_2061,0.0
6429,HC03_VC160_2090,0.0
6430,HC03_VC160_2091,0.0
6431,HC03_VC160_2096,0.0
6432,HC03_VC160_2104,0.0
6433,HC03_VC160_2153,0.0
6434,HC03_VC160_2162,0.0
6435,HC03_VC160_2168,0.0
6436,HC03_VC160_2189,0.0
6437,HC03_VC160_2195,0.0
6438,HC03_VC160_2215,0.0
6439,HC03_VC160_2217,0.0
6440,HC03_VC160_2223,0.0
6441,HC03_VC160_2244,0.0
6442,HC03_VC160_2281,0.0
6443,HC03_VC160_2290,0.0
6444,HC03_VC160_2330,0.0
6445,HC03_VC160_2356,0.0
6446,HC03_VC160_2394,0.0
6447,HC03_VC160_2412,0.0
6448,HC03_VC160_2424,0.0
6449,HC03_VC160_2438,0.0
6450,HC03_VC160_2461,0.0
6451,HC03_VC160_2470,0.0
6452,HC03_VC160_2493,1.134730588324174e-10
6453,HC03_VC160_2536,0.0
6454,HC03_VC160_2549,0.0
6455,HC03_VC160_2565,0.0
6456,HC03_VC160_2596,0.0
6457,HC03_VC160_2677,0.0
6458,HC03_VC160_2688,0.0
6459,HC03_VC160_2757,0.0
6460,HC03_VC160_2769,0.0
6461,HC03_VC160_2787,0.0
6462,HC03_VC160_2825,0.0
6463,HC03_VC160_2837,0.0
6464,HC03_VC160_2882,0.0
6465,HC03_VC160_2883,0.0
6466,HC03_VC160_2903,0.0
6467,HC03_VC160_2971,0.0
6468,HC03_VC160_2982,0.0
6469,HC03_VC160_2993,0.0
6470,HC03_VC160_3025,0.0
6471,HC03_VC160_3030,0.0
6472,HC03_VC160_3155,0.0
6473,HC03_VC160_3174,0.0
6474,HC03_VC160_3185,0.0
6475,HC03_VC160_3190,0.0
6476,HC03_VC160_3199,0.0
6477,HC03_VC160_3239,0.0
6478,HC03_VC160_3263,0.0
6479,HC03_VC160_3284,0.0
6480,HC03_VC160_3296,0.0
6481,HC03_VC160_3311,0.0
6482,HC03_VC160_3530,0.0
6483,HC03_VC160_3599,0.0
6484,HC03_VC160_3649,0.0
6485,HC03_VC160_3687,0.0
6486,HC03_VC160_3707,0.0
6487,HC03_VC160_3728,0.0
6488,HC03_VC160_3748,1.227504484875378e-07
6489,HC03_VC160_3782,0.0
6490,HC03_VC160_3783,0.0
6491,HC03_VC160_3956,0.0
6492,HC03_VC160_3974,0.0
6493,HC03_VC160_3979,0.0
6494,HC03_VC160_4004,0.0
6495,HC03_VC160_4023,0.0
6496,HC03_VC160_4031,0.0
6497,HC03_VC160_4047,0.0
6498,HC03_VC160_4048,0.0
6499,HC03_VC160_4074,0.0
6500,HC03_VC160_4110,0.0
6501,HC03_VC160_4144,0.0
6502,HC03_VC160_4145,0.0
6503,HC03_VC160_4160,0.0
6504,HC03_VC160_4161,0.0
6505,HC03_VC160_4276,0.0
6506,HC03_VC160_4356,0.0
6507,HC03_VC160_4387,1.7525594517234334e-08
6508,HC03_VC160_4429,0.0
6509,HC03_VC160_4452,0.0
6510,HC03_VC160_4562,0.0
6511,HC03_VC160_4580,0.0
6512,HC03_VC160_4606,0.0
6513,HC03_VC160_4611,0.0
6514,HC03_VC160_4657,0.0
6515,HC03_VC160_4664,0.0
6516,HC03_VC160_4671,0.0
6517,HC03_VC160_4802,0.0
6518,HC03_VC160_4826,3.09454632536127e-09
6519,HC03_VC160_4849,1.0026934842680877e-08
6520,HC03_VC160_4868,0.0
6521,HC03_VC160_4942,0.0
6522,HC03_VC160_4962,0.0
6523,HC03_VC160_5026,0.0
6524,HC03_VC160_5027,0.0
6525,HC03_VC160_5036,0.0
6526,HC03_VC160_5156,0.0
6527,HC03_VC160_5207,0.0
6528,HC03_VC160_5247,0.0
6529,HC03_VC160_5268,0.0
6530,HC03_VC160_5405,0.0
6531,HC03_VC160_5410,0.0
6532,HC03_VC160_5501,0.0
6533,HC03_VC160_5534,0.0
6534,HC03_VC160_5548,0.0
6535,HC03_VC160_5567,0.0
6536,HC03_VC160_5876,0.0
6537,HC03_VC160_6043,0.0
6538,HC03_VC160_6293,3.5930232611382205e-09
6539,HC03_VC160_6303,0.0
6540,HC03_VC160_6324,0.0
6541,HC03_VC160_6429,0.0
6542,HC03_VC160_6449,0.0
6543,HC03_VC160_6612,0.0
6544,HC03_VC160_6637,0.0
6545,HC03_VC160_6751,0.0
6546,HC03_VC160_6788,0.0
6547,HC03_VC160_7066,0.0
6548,HC03_VC160_7177,2.1107708525527905e-07
6549,HC03_VC160_7300,0.0
6550,HC03_VC160_7634,0.0
6551,HC03_VC160_7724,0.00019753750585832028
6552,HC03_VC160_7793,0.0
6553,HC03_VC160_7868,0.0
6554,HC03_VC160_7964,0.0
6555,HC03_VC160_8218,0.0
6556,HC03_VC160_8385,0.0
6557,HC03_VC160_8510,0.0
6558,HC03_VC160_8617,0.0
6559,HC03_VC160_8823,0.0
6560,HC03_VC160_8928,0.0
6561,HC03_VC160_8930,0.0
6562,HC03_VC160_9186,0.0
6563,HC03_VC160_9281,0.0
6564,HC03_VC160_10343,0.0
6565,HC03_VC160_10452,0.0
6566,HC03_VC160_10645,0.0
6567,HC03_VC160_10794,0.0
6568,HC03_VC160_10805,0.0
6569,HC03_VC160_10875,0.0
6570,HC03_VC160_11135,0.0
6571,HC03_VC160_11205,0.0
6572,HC03_VC160_11296,0.0
6573,HC03_VC160_11392,0.0
6574,HC03_VC160_11587,0.0
6575,HC03_VC160_11785,0.0
6576,HC03_VC160_12043,0.0
6577,HC03_VC160_12142,0.0
6578,HC03_VC160_12246,0.0
6579,HC03_VC160_12323,0.0
6580,HC03_VC160_12421,0.00019684629231227522
6581,HC03_VC160_12432,0.0
6582,HC03_VC160_12625,0.0
6583,HC03_VC160_12875,0.0
6584,HC03_VC160_12887,0.0
6585,HC03_VC160_12903,0.0
6586,HC03_VC160_13144,0.0
6587,HC03_VC160_13481,0.0
6588,HC03_VC160_13484,0.0
6589,HC03_VC160_13642,0.0
6590,HC03_VC160_13931,0.0
6591,HC03_VC160_14080,0.0
6592,HC03_VC160_14322,0.0
6593,HC03_VC160_14544,0.0
6594,HC03_VC160_14795,0.0
6595,HC03_VC160_14933,1.2686031422096505e-07
6596,HC03_VC160_15264,0.0
6597,HC03_VC160_15415,0.0
6598,HC03_VC160_15858,0.0
6599,HC03_VC160_16703,0.0
6600,HC03_VC160_16936,0.0
6601,HC03_VC160_17415,0.0
6602,HC03_VC160_17480,0.0
6603,HC03_VC160_17928,0.0
6604,HC03_VC160_18109,1.6243372641928043e-08
6605,HC03_VC160_18328,0.0
6606,HC03_VC160_19024,0.0
6607,HC03_VC160_19498,0.0
6608,HC03_VC160_19560,0.0
6609,HC03_VC160_20157,0.0
6610,HC03_VC160_20906,3.2547588145814196e-08
6611,HC03_VC160_21809,0.0
6612,HC03_VC160_22040,0.0
6613,HC03_VC160_23030,0.0
6614,HC03_VC160_23918,0.0
6615,HC03_VC160_24378,0.0
6616,HC03_VC160_24917,0.0
6617,HC03_VC160_26222,0.0
6618,HC03_VC160_26379,0.0
6619,HC03_VC160_26559,6.80671348785301e-07
6620,HC03_VC160_27211,0.0
6621,HC03_VC160_27760,0.0
6622,HC03_VC160_28483,0.0
6623,HC03_VC160_29202,0.0
6624,HC03_VC160_37382,0.0
6625,HC03_VC160_37619,0.0
6626,HC03_VC160_37999,0.0
6627,HC03_VC160_38054,0.0
6628,HC03_VC160_38195,0.0
6629,HC03_VC160_39082,0.0
6630,HC03_VC160_39553,0.0
6631,HC03_VC160_40123,0.0
6632,HC03_VC160_40732,0.0
6633,HC03_VC160_40988,0.0
6634,HC03_VC160_40999,0.0
6635,HC03_VC160_42076,0.0
6636,HC03_VC160_46276,0.0
6637,HC03_VC160_47128,0.0
6638,HC03_VC160_50641,0.0
6639,HC03_VC160_51434,0.0
6640,HC03_VC160_51565,0.0
6641,HC03_VC160_52132,0.0
6642,HC03_VC160_52457,0.0
6643,HC03_VC160_53405,0.0
6644,HC03_VC160_53797,0.0
6645,HC03_VC160_54696,0.0
6646,HC03_VC160_67318,0.0
6647,HC03_VC160_69149,0.0
6648,HC03_VC160_78267,0.0
6649,HC03_VC160_81766,0.0
6650,HC03_VC160_82732,0.0
6651,HC03_VC160_84438,0.0
6652,HC03_VC160_84745,0.0
6653,HC03_VC160_87819,0.0
6654,HC03_VC160_89083,0.0
6655,HC03_VC160_93283,0.0
6656,HC03_VC160_95583,0.0
6657,HC03_VC160_101144,0.0
6658,HC03_VC160_118574,0.0
6659,HC03_VC160_121572,0.0
6660,HC03_VC160_197563,0.0
6661,HC03_VC160_203909,0.0
6662,HC03_VC160_333097,0.0
6663,HC03_VC160_338195,0.0
6664,HC03_VC160_343360,0.0
6665,HC03_VC160_-,0.0
6666,HC03_VC160_0,0.0
6667,HC03_VC160_0.1,0.0
6668,HC03_VC160_0.2,0.0
6669,HC03_VC160_0.3,6.101432382471364e-06
6670,HC03_VC160_0.4,3.7031233247096745e-07
6671,HC03_VC160_0.5,0.0
6672,HC03_VC160_0.6,2.8324203387415384e-06
6673,HC03_VC160_0.7,2.301502697889267e-06
6674,HC03_VC160_0.8,0.0
6675,HC03_VC160_0.9,0.0
6676,HC03_VC160_1,0.0
6677,HC03_VC160_1.1,0.0
6678,HC03_VC160_1.2,0.0
6679,HC03_VC160_1.3,1.4572547090366406e-07
6680,HC03_VC160_1.4,0.0
6681,HC03_VC160_1.5,0.0
6682,HC03_VC160_1.6,0.0
6683,HC03_VC160_1.7,0.0
6684,HC03_VC160_1.8,0.0
6685,HC03_VC160_1.9,0.0
6686,HC03_VC160_10,0.0
6687,HC03_VC160_10.1,0.0
6688,HC03_VC160_100,0.0
6689,HC03_VC160_10037,0.0
6690,HC03_VC160_101,0.0
6691,HC03_VC160_10147,0.0
6692,HC03_VC160_102,0.0
6693,HC03_VC160_1025,0.0
6694,HC03_VC160_1031,0.0
6695,HC03_VC160_1033,0.0
6696,HC03_VC160_10509,0.0
6697,HC03_VC160_107,0.0
6698,HC03_VC160_1076,0.0
6699,HC03_VC160_108,0.0
6700,HC03_VC160_10840,0.0
6701,HC03_VC160_10852,0.0
6702,HC03_VC160_10881,0.0
6703,HC03_VC160_10892,0.0
6704,HC03_VC160_11,0.0
6705,HC03_VC160_11.1,0.0
6706,HC03_VC160_110,0.0
6707,HC03_VC160_11041,0.0
6708,HC03_VC160_110842,0.0
6709,HC03_VC160_111,0.0
6710,HC03_VC160_11164,0.0
6711,HC03_VC160_11214,0.0
6712,HC03_VC160_114,0.0
6713,HC03_VC160_114402,0.0
6714,HC03_VC160_1151,0.0
6715,HC03_VC160_11524,0.0
6716,HC03_VC160_1157,0.0
6717,HC03_VC160_1171,0.0
6718,HC03_VC160_1172,0.0
6719,HC03_VC160_118,0.0
6720,HC03_VC160_11847,0.0
6721,HC03_VC160_119,0.0
6722,HC03_VC160_1190,0.0
6723,HC03_VC160_12,0.0
6724,HC03_VC160_12.2,0.0
6725,HC03_VC160_12.5,0.0
6726,HC03_VC160_12.6,0.0
6727,HC03_VC160_12.8,0.0
6728,HC03_VC160_120,0.0
6729,HC03_VC160_1201,0.0
6730,HC03_VC160_12073,0.0
6731,HC03_VC160_1210,0.0
6732,HC03_VC160_1218,0.0
6733,HC03_VC160_122,0.0
6734,HC03_VC160_12213,0.0
6735,HC03_VC160_1223,0.0
6736,HC03_VC160_12268,0.0
6737,HC03_VC160_1234,0.0
6738,HC03_VC160_12365,0.0
6739,HC03_VC160_1239,0.0
6740,HC03_VC160_1247,0.0
6741,HC03_VC160_1253,4.834448176390898e-08
6742,HC03_VC160_12533,0.0
6743,HC03_VC160_1257,0.0
6744,HC03_VC160_126,0.0
6745,HC03_VC160_1262,0.0
6746,HC03_VC160_1263,0.0
6747,HC03_VC160_128,0.0
6748,HC03_VC160_1283,0.0
6749,HC03_VC160_1285,0.0
6750,HC03_VC160_1287,0.0
6751,HC03_VC160_1299,0.0
6752,HC03_VC160_13,9.078926938443125e-08
6753,HC03_VC160_13.3,0.0
6754,HC03_VC160_13.6,0.0
6755,HC03_VC160_130,0.0
6756,HC03_VC160_131,0.0
6757,HC03_VC160_13118,0.0
6758,HC03_VC160_1318,0.0
6759,HC03_VC160_132,0.0
6760,HC03_VC160_13280,0.0
6761,HC03_VC160_133,0.0
6762,HC03_VC160_1343,0.0
6763,HC03_VC160_1345,0.0
6764,HC03_VC160_135,0.0
6765,HC03_VC160_137,0.0
6766,HC03_VC160_138,0.0
6767,HC03_VC160_1385,0.0
6768,HC03_VC160_14.3,0.0
6769,HC03_VC160_140,0.0
6770,HC03_VC160_1405,0.0
6771,HC03_VC160_1407,0.0
6772,HC03_VC160_1409,0.0
6773,HC03_VC160_141,0.0
6774,HC03_VC160_143,3.210862439172519e-08
6775,HC03_VC160_1430,0.0
6776,HC03_VC160_144,0.0
6777,HC03_VC160_14582,0.0
6778,HC03_VC160_1460,0.0
6779,HC03_VC160_1461,0.0
6780,HC03_VC160_147,0.0
6781,HC03_VC160_1474,0.0
6782,HC03_VC160_1476,0.0
6783,HC03_VC160_1483,0.0
6784,HC03_VC160_15,0.0
6785,HC03_VC160_15.7,0.0
6786,HC03_VC160_150,0.0
6787,HC03_VC160_15010,0.0
6788,HC03_VC160_15051,0.0
6789,HC03_VC160_1506,0.0
6790,HC03_VC160_152,0.0
6791,HC03_VC160_1521,0.0
6792,HC03_VC160_1524,0.0
6793,HC03_VC160_1538,0.0
6794,HC03_VC160_154,0.0
6795,HC03_VC160_1540,0.0
6796,HC03_VC160_1542,0.0
6797,HC03_VC160_15444,0.0
6798,HC03_VC160_15471,0.0
6799,HC03_VC160_1555,0.0
6800,HC03_VC160_1558,0.0
6801,HC03_VC160_1563,0.0
6802,HC03_VC160_157,0.0
6803,HC03_VC160_15718,0.0
6804,HC03_VC160_1572,0.0
6805,HC03_VC160_1575,0.0
6806,HC03_VC160_1578,0.0
6807,HC03_VC160_1584,0.0
6808,HC03_VC160_1590,0.0
6809,HC03_VC160_16,0.0
6810,HC03_VC160_16.3,0.0
6811,HC03_VC160_161,0.0
6812,HC03_VC160_1614,0.0
6813,HC03_VC160_16192,0.0
6814,HC03_VC160_1620,0.0
6815,HC03_VC160_163,0.0
6816,HC03_VC160_1630,0.0
6817,HC03_VC160_1632,0.0
6818,HC03_VC160_164,0.0
6819,HC03_VC160_165,0.0
6820,HC03_VC160_1652,0.0
6821,HC03_VC160_1655,0.0
6822,HC03_VC160_166,0.0
6823,HC03_VC160_1661,0.0
6824,HC03_VC160_16618,0.0
6825,HC03_VC160_1669,0.0
6826,HC03_VC160_167,0.0
6827,HC03_VC160_1673,0.0
6828,HC03_VC160_1679,0.0
6829,HC03_VC160_168,0.0
6830,HC03_VC160_16920,0.0
6831,HC03_VC160_1696,0.0
6832,HC03_VC160_17,0.0
6833,HC03_VC160_170,0.0
6834,HC03_VC160_1702,0.0
6835,HC03_VC160_1708,0.0
6836,HC03_VC160_171,0.0
6837,HC03_VC160_1715,0.0
6838,HC03_VC160_17156,0.0
6839,HC03_VC160_172,0.0
6840,HC03_VC160_1721,0.0
6841,HC03_VC160_1738,0.0
6842,HC03_VC160_174,0.0
6843,HC03_VC160_1749,0.0
6844,HC03_VC160_17499,0.0
6845,HC03_VC160_175,0.0
6846,HC03_VC160_176,0.0
6847,HC03_VC160_1765,0.0
6848,HC03_VC160_17681,0.0
6849,HC03_VC160_1772,0.0
6850,HC03_VC160_1776,0.0
6851,HC03_VC160_178,0.0
6852,HC03_VC160_1780,0.0
6853,HC03_VC160_1790,0.0
6854,HC03_VC160_18.8,0.0
6855,HC03_VC160_181,0.0
6856,HC03_VC160_184,0.0
6857,HC03_VC160_1849,0.0
6858,HC03_VC160_185,0.0
6859,HC03_VC160_1850,0.0
6860,HC03_VC160_1856,0.0
6861,HC03_VC160_186913,0.0
6862,HC03_VC160_1872,0.0
6863,HC03_VC160_1874,0.0
6864,HC03_VC160_1875,0.0
6865,HC03_VC160_189,0.0
6866,HC03_VC160_18919,0.0
6867,HC03_VC160_1898,0.0
6868,HC03_VC160_19,0.0
6869,HC03_VC160_1905,0.0
6870,HC03_VC160_191,0.0
6871,HC03_VC160_19188,0.0
6872,HC03_VC160_193,0.0
6873,HC03_VC160_193155,0.0
6874,HC03_VC160_1936,0.0
6875,HC03_VC160_195,0.0
6876,HC03_VC160_196,0.0
6877,HC03_VC160_197,0.0
6878,HC03_VC160_1979,0.0
6879,HC03_VC160_198,0.0
6880,HC03_VC160_199,0.0
6881,HC03_VC160_2,0.0
6882,HC03_VC160_2.1,0.0
6883,HC03_VC160_2.2,0.0
6884,HC03_VC160_2.3,0.0
6885,HC03_VC160_2.4,0.0
6886,HC03_VC160_2.5,0.0
6887,HC03_VC160_2.6,0.0
6888,HC03_VC160_2.7,0.0
6889,HC03_VC160_2.8,0.0
6890,HC03_VC160_2.9,2.1629820269328954e-11
6891,HC03_VC160_20,0.0
6892,HC03_VC160_20.7,0.0
6893,HC03_VC160_200,0.0
6894,HC03_VC160_201,0.0
6895,HC03_VC160_20101,4.6423864640329747e-07
6896,HC03_VC160_20137,0.0
6897,HC03_VC160_2014,0.0
6898,HC03_VC160_202,0.0
6899,HC03_VC160_2021,0.0
6900,HC03_VC160_20386,0.0
6901,HC03_VC160_205,0.0
6902,HC03_VC160_206,0.0
6903,HC03_VC160_20612,0.0
6904,HC03_VC160_207,0.0
6905,HC03_VC160_2083,0.0
6906,HC03_VC160_209,0.0
6907,HC03_VC160_21,0.0
6908,HC03_VC160_2110,0.0
6909,HC03_VC160_214,0.0
6910,HC03_VC160_2157,0.0
6911,HC03_VC160_216,0.0
6912,HC03_VC160_2162,0.0
6913,HC03_VC160_217,0.0
6914,HC03_VC160_2189,0.0
6915,HC03_VC160_219,0.0
6916,HC03_VC160_2193,0.0
6917,HC03_VC160_22.6,0.0
6918,HC03_VC160_220,0.0
6919,HC03_VC160_223,0.0
6920,HC03_VC160_224,0.0
6921,HC03_VC160_225,0.0
6922,HC03_VC160_226,0.0
6923,HC03_VC160_227,0.0
6924,HC03_VC160_228,0.0
6925,HC03_VC160_2284,0.0
6926,HC03_VC160_229,0.0
6927,HC03_VC160_23.6,0.0
6928,HC03_VC160_2309,0.0
6929,HC03_VC160_231,0.0
6930,HC03_VC160_2323,0.0
6931,HC03_VC160_233,0.0
6932,HC03_VC160_2337,0.0
6933,HC03_VC160_23492,1.4053791327263801e-06
6934,HC03_VC160_235,0.0
6935,HC03_VC160_236,0.0
6936,HC03_VC160_237,0.0
6937,HC03_VC160_239,0.0
6938,HC03_VC160_2391,0.0
6939,HC03_VC160_24,0.0
6940,HC03_VC160_24049,0.0
6941,HC03_VC160_241,0.0
6942,HC03_VC160_24173,0.0
6943,HC03_VC160_242,0.0
6944,HC03_VC160_243,0.0
6945,HC03_VC160_24346,0.0
6946,HC03_VC160_244,0.0
6947,HC03_VC160_245,0.0
6948,HC03_VC160_249,0.0
6949,HC03_VC160_25,0.0
6950,HC03_VC160_250,0.0
6951,HC03_VC160_251,0.0
6952,HC03_VC160_252,0.0
6953,HC03_VC160_25224,0.0
6954,HC03_VC160_254,0.0
6955,HC03_VC160_2545,1.1891692019247263e-07
6956,HC03_VC160_2557,0.0
6957,HC03_VC160_258,0.0
6958,HC03_VC160_25883,0.0
6959,HC03_VC160_259,0.0
6960,HC03_VC160_26,0.0
6961,HC03_VC160_261,0.0
